"","logFC","logCPM","F","PValue","FDR"
"PY17X_1234700",-9.85075359047312,10.9614876631802,3002.92424244507,5.63682043028306e-14,1.09775272503924e-11
"PY17X_1463900",-9.82238328140231,11.7174571751303,2974.99653458069,5.9120439678148e-14,1.09775272503924e-11
"PY17X_1359200",-7.60165267751741,12.588302385677,2967.04665021862,5.99330694964767e-14,1.09775272503924e-11
"PY17X_1451800",-9.95260247182299,9.13450434056606,2924.75149111743,6.44878762299716e-14,1.09775272503924e-11
"PY17X_0414100",7.2560076734997,11.0101511012339,2918.61078711587,6.51830652872506e-14,1.09775272503924e-11
"PY17X_1111400",-7.60831592070201,9.90962431544627,2913.58331298423,6.57589032554245e-14,1.09775272503924e-11
"PY17X_1321000",-8.53529951390763,10.689613370158,2909.31732206023,6.62522967334822e-14,1.09775272503924e-11
"PY17X_1354400",11.0227855856829,7.55691169655155,2868.43939087359,7.1211711535969e-14,1.09775272503924e-11
"PY17X_1212000",7.95096148852769,10.0998745875704,2868.27851574099,7.1232089087997e-14,1.09775272503924e-11
"PY17X_0906900",10.874874296282,9.13359206135436,2824.83712003779,7.69991534354564e-14,1.09775272503924e-11
"PY17X_0705100",-11.2898222602906,11.1509200744133,2808.52235101048,7.93081288868691e-14,1.09775272503924e-11
"PY17X_1205100",-8.05429236514916,12.2603920217282,2807.49788231682,7.94558608533883e-14,1.09775272503924e-11
"PY17X_1237000",-7.59399312436392,10.8510242487286,2802.50300304669,8.01808692407822e-14,1.09775272503924e-11
"PY17X_0523500",9.04330944355933,7.44363854420706,2801.06285645774,8.03913739440308e-14,1.09775272503924e-11
"PY17X_0934600",-8.45924266019727,10.1401196748784,2790.50527541582,8.19549048152783e-14,1.09775272503924e-11
"PY17X_1322400",-7.09475354345914,12.714721164571,2756.96180535503,8.71695146834975e-14,1.10911663550538e-11
"PY17X_1007500",7.75118216333874,10.3528623861325,2753.13299834854,8.77896179255133e-14,1.10911663550538e-11
"PY17X_1032500",7.84279596332882,10.2979591897609,2715.47482160025,9.41784199398831e-14,1.10911663550538e-11
"PY17X_1111500",7.95676102287646,10.0536311751544,2711.33931163565,9.4913368206846e-14,1.10911663550538e-11
"PY17X_0420000",-9.89721885242059,11.3308253884068,2701.7213242563,9.66493256935192e-14,1.10911663550538e-11
"PY17X_0626900",-9.56785297580158,6.27069071690412,2695.12190822063,9.78624349399099e-14,1.10911663550538e-11
"PY17X_1349000",7.75237906653093,9.76098216119731,2686.02899711774,9.9563855920731e-14,1.10911663550538e-11
"PY17X_1447500",-8.06987970913458,10.4113706079511,2670.11611165883,1.02627293871883e-13,1.10911663550538e-11
"PY17X_1130500",-8.06989274666143,10.6132815722536,2667.38062923167,1.03165194287087e-13,1.10911663550538e-11
"PY17X_1136400",-9.98253102367105,12.0966603972414,2657.27114605467,1.05182570356644e-13,1.10911663550538e-11
"PY17X_1432500",-10.3542533531296,10.0987786364187,2615.299563277,1.14079182714886e-13,1.17786756153119e-11
"PY17X_1011500",-8.61691586322348,10.1029317403528,2593.53902255703,1.19045018261419e-13,1.19664518474798e-11
"PY17X_0714200",-6.54676557168701,11.4986427947887,2586.41372440262,1.207269153297e-13,1.19664518474798e-11
"PY17X_1233400",-7.24691182258804,9.79970561085336,2566.41645543001,1.25601152358203e-13,1.22054766879854e-11
"PY17X_1312400",7.58268802574948,13.7621255409838,2525.31498599159,1.36378893017809e-13,1.24410582947882e-11
"PY17X_0708500",7.11507641460234,9.85382378698309,2517.15110997593,1.38649327982185e-13,1.24410582947882e-11
"PY17X_1107600",-6.87353713125587,9.77718696937018,2514.58646626796,1.39371882283013e-13,1.24410582947882e-11
"PY17X_1335600",8.69553887690089,9.36684575532121,2509.54599754448,1.40805128141428e-13,1.24410582947882e-11
"PY17X_0944800",11.2328338697575,8.04679625510237,2486.24800929474,1.47663266445827e-13,1.24410582947882e-11
"PY17X_1236000",-9.06658327877062,7.92241195431619,2485.0775857597,1.4801821022434e-13,1.24410582947882e-11
"PY17X_0608300",-8.46457158653656,8.98325908991343,2477.45867709917,1.50353821534141e-13,1.24410582947882e-11
"PY17X_1140000",-9.25716073296488,10.5909371136744,2468.62909478476,1.53115916872362e-13,1.24410582947882e-11
"PY17X_1433800",11.323700606911,9.4583226336238,2465.12286609193,1.54229545186452e-13,1.24410582947882e-11
"PY17X_0316700",7.55576888279779,10.8293764984871,2435.28181594144,1.64110065078612e-13,1.24410582947882e-11
"PY17X_1132800",-10.1446951547085,7.44513373718466,2434.37679110199,1.64421358146334e-13,1.24410582947882e-11
"PY17X_1340900",-8.37328332406039,8.59731821534893,2433.09717576843,1.6486270108406e-13,1.24410582947882e-11
"PY17X_0720900",-6.90531234683384,9.90317777747757,2431.38019407356,1.65457119915101e-13,1.24410582947882e-11
"PY17X_0611100",-10.0717859957633,10.4831685246809,2425.85560221188,1.67387193552348e-13,1.24410582947882e-11
"PY17X_1221500",-8.35566883367312,8.92863505496126,2424.05380249815,1.68022483312283e-13,1.24410582947882e-11
"PY17X_1324600",-7.78278675069087,11.7227101387271,2423.57932870907,1.68190255397662e-13,1.24410582947882e-11
"PY17X_0705200",-12.2207185704129,11.1277083537733,2412.24690468826,1.7225751362084e-13,1.25545329044836e-11
"PY17X_1228700",-9.19560989547855,11.0968817887381,2389.13597419371,1.80922549791133e-13,1.29772516610044e-11
"PY17X_1453700",-7.15674119468273,8.0702211545655,2383.03956994305,1.83294514985938e-13,1.29772516610044e-11
"PY17X_0716700",7.29014327917703,10.5298975097264,2355.4585344827,1.94501509149617e-13,1.35767532302183e-11
"PY17X_1144700",-7.19035876168193,9.09235624479066,2340.98854324326,2.00708215995294e-13,1.3784323346657e-11
"PY17X_1110400",-6.66859015220175,10.2991918956531,2323.30055036523,2.08619916754943e-13,1.3784323346657e-11
"PY17X_1216400",9.20606656613059,8.47448102058266,2319.16011948257,2.10525412827899e-13,1.3784323346657e-11
"PY17X_0412200",-6.22538365380433,10.250783888038,2315.59128333935,2.12184566476417e-13,1.3784323346657e-11
"PY17X_1341200",9.64034575555934,8.51281638486549,2314.91256766325,2.12501868191872e-13,1.3784323346657e-11
"PY17X_0908500",-9.18406663294769,10.3758528587642,2310.67955667611,2.14493664750555e-13,1.3784323346657e-11
"PY17X_1438700",-8.94926357600682,8.37258116157866,2302.46290349414,2.18424001803338e-13,1.3784323346657e-11
"PY17X_1334100",-10.3889161396676,10.2740889806781,2296.97041145726,2.21099314142204e-13,1.3784323346657e-11
"PY17X_1039900",10.2769064913301,8.56283783183277,2294.11171505516,2.22507237234172e-13,1.3784323346657e-11
"PY17X_1351200",-10.1221549101953,9.10081263512569,2285.28142821811,2.2692438522327e-13,1.38844105329201e-11
"PY17X_0316500",-7.94877616881355,9.38102550211065,2271.58202729084,2.33986519503629e-13,1.40006052339499e-11
"PY17X_1441600",-7.49143282584947,10.0187593610243,2270.65579249882,2.3447341291724e-13,1.40006052339499e-11
"PY17X_1452900",8.1986046067211,9.72168115770616,2261.3182838295,2.39450128878277e-13,1.41275576038183e-11
"PY17X_1365700",-7.28440536222282,6.24585608995052,2253.69405699394,2.4360756077572e-13,1.42037537788761e-11
"PY17X_0504400",-8.14954864532926,9.77475111670146,2222.33283114484,2.61642433149078e-13,1.48978201484382e-11
"PY17X_0933500",-9.59449594004251,8.94679803543835,2218.47036334575,2.63972335326572e-13,1.48978201484382e-11
"PY17X_1235700",-6.55917623472813,6.7747998102436,2217.55275166322,2.6452949416113e-13,1.48978201484382e-11
"PY17X_1036100",7.95563588104423,8.15518880549859,2200.87936651036,2.74902413205658e-13,1.53080489870477e-11
"PY17X_1027300",6.45379779436122,11.2704692410548,2184.09055832034,2.858422698543e-13,1.54651013484502e-11
"PY17X_1344300",-6.58625535181355,9.04783284849504,2183.65118602751,2.86135489954021e-13,1.54651013484502e-11
"PY17X_1311900",9.44468715647289,7.56611943338221,2178.70025517889,2.89464529624239e-13,1.54651013484502e-11
"PY17X_1016900",-6.39952369417316,9.70793706486431,2177.13635840342,2.90525713291639e-13,1.54651013484502e-11
"PY17X_1010600",-8.32043865869959,6.26757381847361,2169.2108004699,2.95975659341128e-13,1.54651013484502e-11
"PY17X_0106000",-7.39095196631254,10.2189640888917,2159.655575592,3.02709609545733e-13,1.54651013484502e-11
"PY17X_1315800",8.00610271744125,6.88520207716644,2158.98147317654,3.03191555839389e-13,1.54651013484502e-11
"PY17X_0408600",9.04763041493433,8.60431887388031,2157.26487360254,3.04422978338927e-13,1.54651013484502e-11
"PY17X_0503700",-10.4885216414862,9.09292855778236,2151.91090528835,3.08302296847597e-13,1.54651013484502e-11
"PY17X_1361600",-6.60823779031157,9.51025227585773,2144.78675442949,3.13556273759752e-13,1.54651013484502e-11
"PY17X_1235600",7.22800704276836,10.6981191306647,2143.58189148526,3.14455393336198e-13,1.54651013484502e-11
"PY17X_0832200",10.4547410708757,10.2902572900793,2141.14083112566,3.16286481122955e-13,1.54651013484502e-11
"PY17X_0834100",-6.51202114698248,8.97168770104184,2138.49048383423,3.18289010803454e-13,1.54651013484502e-11
"PY17X_1339400",-6.47866652874013,10.3405860138311,2116.4907395577,3.35509965277895e-13,1.6143566872983e-11
"PY17X_1204400",-8.04260983035894,8.21434265524377,2100.42502489269,3.4879225666161e-13,1.65630992833109e-11
"PY17X_0944900",10.7342543673451,7.07223340753842,2095.61724833615,3.5288865471363e-13,1.65630992833109e-11
"PY17X_0303400",10.6183362318619,8.13067395651611,2091.26582197767,3.56645895505129e-13,1.65630992833109e-11
"PY17X_0714500",-6.94227807896999,9.71681231073367,2090.17278657785,3.57597179845495e-13,1.65630992833109e-11
"PY17X_0302600",-7.58750856775129,8.96094695409641,2073.99176764005,3.72040894323878e-13,1.70725432617513e-11
"PY17X_1432800",-7.18271199115999,7.56166193135096,2065.87873772475,3.7954497677484e-13,1.72042500766178e-11
"PY17X_0615900",6.68421837814379,9.70843153801911,2063.42104527518,3.81853815259879e-13,1.72042500766178e-11
"PY17X_0623100",-6.29865509438481,9.22519751885702,2053.30624849111,3.91534506675946e-13,1.73499971938828e-11
"PY17X_1114500",-7.31468627739655,9.15992674961638,2052.73459463727,3.92090332065149e-13,1.73499971938828e-11
"PY17X_1011200",-5.90741907406915,10.106956803592,2034.75111688675,4.10067391951028e-13,1.78468675979813e-11
"PY17X_1364700",-6.48612255497567,10.3097900101388,2028.76136943647,4.16272616870818e-13,1.78468675979813e-11
"PY17X_0511700",6.48235546834879,7.68552187103054,2028.46724512098,4.16580202670978e-13,1.78468675979813e-11
"PY17X_0502300",9.91109700100489,10.4611222527398,2023.52180340792,4.21792903291882e-13,1.78468675979813e-11
"PY17X_1404200",6.92956357131078,11.5963671538465,2022.37631037878,4.23011399893259e-13,1.78468675979813e-11
"PY17X_0713100",-5.56099635457169,11.0242805393949,2020.5849064092,4.24925418999554e-13,1.78468675979813e-11
"PY17X_0914000",-8.87325610380451,8.82807804983781,2009.7673975398,4.36705897699541e-13,1.8187516210075e-11
"PY17X_0613200",7.14359489377146,7.61769115205388,2002.60827765532,4.44717238478403e-13,1.82801474477171e-11
"PY17X_0605800",-5.91470833752435,10.7587043933495,2001.20589625853,4.46307070454756e-13,1.82801474477171e-11
"PY17X_1124300",8.82859922638917,11.7064954317628,1987.79016928125,4.6186457845723e-13,1.87623020560166e-11
"PY17X_1332400",6.69870835592666,7.5899247055284,1980.01859176593,4.71173415007597e-13,1.89848410144525e-11
"PY17X_0624700",7.09917689197682,9.45954774037682,1967.72567402336,4.86360207249801e-13,1.92896975782908e-11
"PY17X_1132900",-7.13700411778193,6.38954677204552,1967.59572305254,4.86523849331385e-13,1.92896975782908e-11
"PY17X_1439000",-5.5142737031699,12.054304261212,1960.96773134326,4.94958193169611e-13,1.93000127053405e-11
"PY17X_1330000",6.22321208290223,7.93890332562603,1958.2057268118,4.98524465372385e-13,1.93000127053405e-11
"PY17X_1105200",-7.78913746074943,9.10818416673138,1955.01028959539,5.02688780445249e-13,1.93000127053405e-11
"PY17X_1315200",-6.27523587070113,6.9134304514656,1950.6074407153,5.0849493270869e-13,1.93000127053405e-11
"PY17X_0708400",6.9898847624413,9.61177424898116,1949.8329930073,5.09524489981817e-13,1.93000127053405e-11
"PY17X_1404000",8.33794083231656,8.4528223808678,1947.46948272908,5.12682003023808e-13,1.93000127053405e-11
"PY17X_1245000",5.40402346719843,11.1149501781018,1945.22093313067,5.15707669849571e-13,1.93000127053405e-11
"PY17X_1226700",7.43609600945974,7.72947771868453,1943.57337447001,5.17938194069872e-13,1.93000127053405e-11
"PY17X_0505900",10.762939135573,9.633957312232,1936.27194793321,5.27963006797664e-13,1.93982693876765e-11
"PY17X_1433700",8.37300076804916,7.60016826081977,1930.69443042795,5.35777428088523e-13,1.93982693876765e-11
"PY17X_0945900",-5.39047230424924,10.8978536887496,1928.62915409771,5.38706025240062e-13,1.93982693876765e-11
"PY17X_0826400",-6.12527361885935,10.4234382429046,1927.26536188869,5.40650398242183e-13,1.93982693876765e-11
"PY17X_0933600",-9.66805354339726,8.27515615748879,1925.75817859622,5.42808972584215e-13,1.93982693876765e-11
"PY17X_1106000",5.68459373335771,8.14923939055217,1924.88821671598,5.44059613576883e-13,1.93982693876765e-11
"PY17X_0606800",5.83190031995996,11.6321437564432,1920.42953961453,5.50523653633737e-13,1.94885373386343e-11
"PY17X_0720000",11.879743188669,8.74603082784443,1911.19089765771,5.64212137814924e-13,1.9831456418516e-11
"PY17X_0903800",5.82146428238084,8.43159460899779,1906.71382239414,5.7099182073483e-13,1.98511326832086e-11
"PY17X_0816600",-7.70803606695722,8.29949716457249,1905.54166801034,5.72782884120021e-13,1.98511326832086e-11
"PY17X_1367300",7.13491426546341,10.0081444955641,1895.10472594126,5.89030378360216e-13,2.01202388925628e-11
"PY17X_1352000",-5.52954791693399,9.3649692003134,1892.88564751602,5.92555565784426e-13,2.01202388925628e-11
"PY17X_1243300",-10.5875831319467,9.42980737403573,1889.4596839874,5.98047645051254e-13,2.01202388925628e-11
"PY17X_1416900",-7.84230565982195,8.99738294966574,1888.83261066195,5.99059468026559e-13,2.01202388925628e-11
"PY17X_1452700",6.30750754776634,9.79121475081073,1884.38947383209,6.06287672309263e-13,2.01202388925628e-11
"PY17X_0935700",6.48499030062463,9.49170848076927,1883.44747029558,6.07833514418848e-13,2.01202388925628e-11
"PY17X_0708700",7.18089592499933,7.18013105900971,1881.72707062211,6.10668894219182e-13,2.01202388925628e-11
"PY17X_1421800",7.9005653977689,7.84002314345777,1880.00625192642,6.13520795354083e-13,2.01202388925628e-11
"PY17X_1124200",7.32169487235447,8.70851027913445,1873.60617108655,6.24268281753206e-13,2.01202388925628e-11
"PY17X_1415300",8.15693576209055,6.48888704275275,1871.02627097654,6.28664195742654e-13,2.01202388925628e-11
"PY17X_0703500",-7.28456968040832,6.06874306365616,1870.16231167359,6.30144567506106e-13,2.01202388925628e-11
"PY17X_1344800",6.37105773653039,9.91906190568058,1869.65430357779,6.31016971659605e-13,2.01202388925628e-11
"PY17X_1360600",-6.04482623730592,11.3755796305919,1868.31452587656,6.33324710903915e-13,2.01202388925628e-11
"PY17X_1418900",-6.81122600775784,9.34226658221585,1857.07866742371,6.53080641027355e-13,2.06157175600737e-11
"PY17X_0826200",7.85945921790502,10.2230380845224,1850.16947773504,6.65594999232086e-13,2.08777773176849e-11
"PY17X_1207400",-5.75734645445242,10.7359733996306,1843.71802365969,6.7753989389815e-13,2.09562554309733e-11
"PY17X_1424900",-6.66173935738267,11.6318355496866,1842.91798355832,6.7903896353543e-13,2.09562554309733e-11
"PY17X_1330200",7.52118723850207,12.1254911500331,1839.21523098537,6.86028824046102e-13,2.09562554309733e-11
"PY17X_1121400",-6.31274730895329,6.42167666981509,1838.69149470476,6.87024434553163e-13,2.09562554309733e-11
"PY17X_0938800",6.59472471442438,7.7343244891838,1837.52965766851,6.89239232293915e-13,2.09562554309733e-11
"PY17X_0111400",-11.4571968383484,8.79556145307418,1833.60120208243,6.96791490757291e-13,2.10566989523972e-11
"PY17X_1417300",6.13672038867926,11.1174343847432,1824.44950159799,7.14772257751314e-13,2.13241042171832e-11
"PY17X_1362100",6.68987305266188,10.4642170548962,1823.42504915345,7.16819375482858e-13,2.13241042171832e-11
"PY17X_0313000",6.18616552234911,9.22483105963028,1822.56254963968,7.18548305946246e-13,2.13241042171832e-11
"PY17X_1361400",-7.16456164853679,12.0412216091619,1818.42481917501,7.26912275661291e-13,2.14439121320081e-11
"PY17X_1133800",-8.78754874943345,9.94859205931956,1809.22541470898,7.45928599437859e-13,2.18746872119173e-11
"PY17X_0711400",-5.84074353126408,10.591269496353,1801.85618566798,7.61591865074463e-13,2.22026428429943e-11
"PY17X_1451400",5.982287544921,9.88980226631948,1795.8489939513,7.74651677791488e-13,2.2451308275641e-11
"PY17X_1138800",-5.99019008668481,9.32832755151433,1792.95903687062,7.81029830928597e-13,2.25045572214077e-11
"PY17X_1330600",6.86885143028736,8.77169985943024,1790.9171227958,7.85574213196993e-13,2.25046578069612e-11
"PY17X_1106200",6.01401152417065,8.878152290887,1788.84659313447,7.90214593916266e-13,2.25074915370633e-11
"PY17X_0916900",-9.83470903065562,7.63996122980116,1771.11120547573,8.31334632594292e-13,2.34488283439176e-11
"PY17X_0612700",5.04570371806391,11.3332219838093,1770.52922723298,8.32726753133474e-13,2.34488283439176e-11
"PY17X_0502600",-6.32412941727307,7.4562670030266,1764.65405579458,8.4693767644573e-13,2.36417470072984e-11
"PY17X_1365300",6.24913804664298,8.86299938729311,1763.76290559054,8.49118435693929e-13,2.36417470072984e-11
"PY17X_1242200",-8.50356689593507,9.72258508606257,1759.77863610748,8.58950930908901e-13,2.37819039865057e-11
"PY17X_0830400",5.5287632989997,9.99069170241161,1757.11152414745,8.65608993077663e-13,2.38331009427383e-11
"PY17X_1411000",-6.45075979880783,9.10500401152788,1752.05393627484,8.78404753793559e-13,2.4051789833154e-11
"PY17X_1357400",6.09471413120947,6.43001537031661,1749.72137110956,8.84382300687552e-13,2.40824103417995e-11
"PY17X_1327600",-7.78969191760852,9.79028808839014,1746.02828284682,8.93946146131761e-13,2.42098202198307e-11
"PY17X_0210700",-5.44390160880216,8.2283807891948,1730.65285490957,9.35116332955398e-13,2.51390131512559e-11
"PY17X_1129600",-6.40123214022316,7.17434718759445,1729.46098616414,9.3840141908441e-13,2.51390131512559e-11
"PY17X_0614900",-8.24277893956909,11.5232601814398,1713.72736523102,9.83087289612551e-13,2.61211000730043e-11
"PY17X_0935600",8.01947325468464,8.13404750650822,1712.86731863413,9.85602444239669e-13,2.61211000730043e-11
"PY17X_0608800",7.36993804069538,12.9108290222894,1708.28625177866,9.99129838750858e-13,2.63387631960067e-11
"PY17X_0936900",9.24600258672658,6.41523939869465,1702.59667889137,1.01624083271952e-12,2.66480929468675e-11
"PY17X_0805500",7.59537713561729,8.25899901542332,1698.86724750336,1.02764701692185e-12,2.67590328459341e-11
"PY17X_1208600",5.13084051040674,9.95258725636647,1697.69292441832,1.031270232763e-12,2.67590328459341e-11
"PY17X_1402500",-7.47350637295204,7.67659382252146,1692.92893208794,1.04612641708274e-12,2.69083828941109e-11
"PY17X_0112400",-8.15816293104105,9.32820077795355,1692.37036747027,1.04788496742603e-12,2.69083828941109e-11
"PY17X_1207700",-6.11483055645108,9.12844535294224,1682.28003367241,1.08026964888771e-12,2.72575217799105e-11
"PY17X_1459300",-6.63311143052073,5.99606800790952,1681.47115326185,1.08291716392972e-12,2.72575217799105e-11
"PY17X_1043000",-6.53308743021509,7.5130874747,1680.41600197595,1.08638240619443e-12,2.72575217799105e-11
"PY17X_1306400",5.19150438943905,9.18813172694027,1678.95754942982,1.09119398658115e-12,2.72575217799105e-11
"PY17X_0204100",11.6503745451707,11.3274371317591,1676.75534509172,1.09850764365465e-12,2.72575217799105e-11
"PY17X_1457600",7.11145899836033,9.69697940348275,1676.50375941519,1.09934689944186e-12,2.72575217799105e-11
"PY17X_0620300",-8.71035086476691,6.3044334226593,1676.3139152389,1.09998070136846e-12,2.72575217799105e-11
"PY17X_0303500",10.8728844512912,8.04727608517009,1673.04130179497,1.11097541645411e-12,2.73930057907791e-11
"PY17X_1405400",-8.11002258412959,5.37075380105739,1667.45480142196,1.13004901968848e-12,2.77253610969114e-11
"PY17X_1431600",5.85162811679646,9.21208624237459,1657.95644158697,1.16338525056997e-12,2.84026468070187e-11
"PY17X_0524100",5.70162685212372,13.5165935815983,1649.32879249061,1.19468902860796e-12,2.90239158126522e-11
"PY17X_1041000",8.36562286654435,8.75990156097212,1642.19722879343,1.2213270284912e-12,2.94656628035997e-11
"PY17X_1416500",-5.34473031488989,7.23588973881213,1641.29083719362,1.22476322387844e-12,2.94656628035997e-11
"PY17X_0303900",7.00820192303018,9.48108805311285,1634.68040047781,1.25017643568644e-12,2.98105230085683e-11
"PY17X_1012900",5.99589102834514,10.9290623840478,1634.35988087785,1.25142458525908e-12,2.98105230085683e-11
"PY17X_1130300",-5.02923892533985,9.41673132754768,1632.89635831123,1.25714271767368e-12,2.98105230085683e-11
"PY17X_0525900",9.38481539581128,5.3197710585051,1624.62397798408,1.29005732571798e-12,3.04453528869443e-11
"PY17X_1370200",-7.33855177825617,9.79821202862848,1622.22161565291,1.29980833296272e-12,3.05300952519584e-11
"PY17X_1421000",-11.4144421215685,10.6967873950593,1616.17364297533,1.32474936035414e-12,3.09691407071469e-11
"PY17X_1111000",-5.86660417349581,9.25698763560954,1605.73328925463,1.36916398533988e-12,3.16638162686171e-11
"PY17X_0104800",-9.2514663477407,9.21168838414639,1604.9655944563,1.37249957175227e-12,3.16638162686171e-11
"PY17X_1038000",7.28638539907516,6.88875384557588,1604.705455653,1.37363206169344e-12,3.16638162686171e-11
"PY17X_0944500",5.44839193311045,8.07970860493045,1589.13380240901,1.44350349101593e-12,3.3046505455697e-11
"PY17X_1210100",5.47883845931432,13.1639184991114,1588.38881412778,1.44695151006583e-12,3.3046505455697e-11
"PY17X_0413000",5.84089456300654,7.95722271499006,1585.59580230759,1.45996632292686e-12,3.31579374871176e-11
"PY17X_1209200",-7.01191044638968,7.11740041708955,1584.4785716229,1.46521152334115e-12,3.31579374871176e-11
"PY17X_1322800",-5.65319550322801,9.8716841244465,1582.60366563944,1.47406458961157e-12,3.32066550277951e-11
"PY17X_1102700",5.45377511867263,10.5726249659671,1576.53823506118,1.50314608859259e-12,3.37085611541397e-11
"PY17X_0910200",5.27151344904159,10.2494850238915,1572.55608594045,1.5226122418802e-12,3.39912895079201e-11
"PY17X_1415800",-6.79699507054649,8.53500995611847,1569.70784029506,1.5367204789887e-12,3.41524066989595e-11
"PY17X_1366100",-9.11364040772889,9.15610068598695,1567.77164399608,1.54640031367965e-12,3.42141069401623e-11
"PY17X_0408500",11.609650059731,9.24901583089603,1559.46866865676,1.58874575754327e-12,3.48085849073759e-11
"PY17X_1217500",6.00276515645698,11.3591471494519,1557.79460952705,1.5974506284308e-12,3.48085849073759e-11
"PY17X_1407600",5.46909391087869,6.94931786219143,1557.49620402716,1.59900827598187e-12,3.48085849073759e-11
"PY17X_1108900",-5.28026612398717,9.43391508578691,1556.44123986426,1.60452966090886e-12,3.48085849073759e-11
"PY17X_0833600",5.50821383342851,8.06842990756217,1553.57306875213,1.61965646456988e-12,3.48085849073759e-11
"PY17X_0512800",-5.03430776295014,7.75754655087166,1553.07188728624,1.62231717368396e-12,3.48085849073759e-11
"PY17X_0808600",6.13399911015185,7.42416961497889,1553.0498959936,1.62243404229294e-12,3.48085849073759e-11
"PY17X_1015200",6.79874299989407,8.30856043690747,1551.38013399463,1.63133714604391e-12,3.48487366198001e-11
"PY17X_0103400",-8.05123733544722,8.92877006481993,1545.82229700775,1.6613949804141e-12,3.53298446193854e-11
"PY17X_0835000",-8.01090862508595,7.38339747469197,1544.59595586014,1.66811615030996e-12,3.53298446193854e-11
"PY17X_0303100",5.9714495862428,10.7925534091358,1540.61420175162,1.6901640442955e-12,3.54777627010784e-11
"PY17X_1419600",5.78309459005854,10.9368612859748,1538.52475718936,1.70187309870055e-12,3.54777627010784e-11
"PY17X_0905200",-8.94046452588871,10.2178491568521,1535.4472903865,1.71929603266302e-12,3.54777627010784e-11
"PY17X_0905600",-7.57374122089726,9.16895364628801,1533.61279473438,1.72978338541467e-12,3.54777627010784e-11
"PY17X_1138200",-6.75660604059595,6.90208516556287,1533.44141438531,1.73076702429175e-12,3.54777627010784e-11
"PY17X_1116500",-4.94676393791466,12.961690967623,1533.29393388317,1.7316140251162e-12,3.54777627010784e-11
"PY17X_0837700",5.13207005549691,8.9313379817774,1532.84957925897,1.73416901204229e-12,3.54777627010784e-11
"PY17X_0830700",-8.41972643855804,9.43784081915532,1532.37472514443,1.73690435016825e-12,3.54777627010784e-11
"PY17X_1028300",-6.89529595768249,6.40701321799565,1531.92025407604,1.73952710580348e-12,3.54777627010784e-11
"PY17X_1339600",-8.89912587456143,10.6922120659658,1528.77721588275,1.75779576349452e-12,3.56203295360612e-11
"PY17X_1409700",-5.68626418726313,10.7174524560269,1527.48496033376,1.76537337367513e-12,3.56203295360612e-11
"PY17X_0710200",5.04559937243547,8.10791516616935,1526.03031631848,1.77394997606912e-12,3.56203295360612e-11
"PY17X_0417200",5.49023067799407,7.10247699327323,1525.56614314326,1.77669722448506e-12,3.56203295360612e-11
"PY17X_0814600",5.12777168332772,9.24758090199257,1524.55589772382,1.78269404819189e-12,3.56203295360612e-11
"PY17X_1125200",9.50101676143401,9.08523452466817,1523.3906146508,1.78964125393044e-12,3.56203295360612e-11
"PY17X_0717700",-5.65771857808598,6.60640155219439,1517.45431581523,1.82553889074427e-12,3.61894829701144e-11
"PY17X_1115600",4.70161340767682,7.23172553512341,1514.42993268439,1.84415852503178e-12,3.6412946812978e-11
"PY17X_1232400",-6.0499355868487,9.75793535625161,1512.88836213704,1.85373653355891e-12,3.64568184933253e-11
"PY17X_0914500",6.66708252335285,9.35965784844803,1507.72905134793,1.88622754282682e-12,3.69491845938724e-11
"PY17X_0829200",-7.98970995015586,8.97124711676597,1505.65513901186,1.89947965412318e-12,3.70622880544665e-11
"PY17X_1462100",-4.92775191681502,12.0710152343604,1495.55053194085,1.96566185370542e-12,3.82032162626042e-11
"PY17X_0815900",-6.30126261407205,9.91378135342672,1489.89977039106,2.0038741093858e-12,3.87937503363906e-11
"PY17X_0404300",6.20360535431013,8.33676052169514,1481.55760988096,2.06192277583267e-12,3.97622150857071e-11
"PY17X_0912500",9.01328716588982,7.67466488562557,1476.77498026912,2.096109065227e-12,4.01150632661053e-11
"PY17X_1123100",5.15949031693056,10.3361461229831,1476.7329006629,2.0964128445525e-12,4.01150632661053e-11
"PY17X_0311000",8.40205896290415,9.77548739801637,1475.61493584983,2.10450291549382e-12,4.01150632661053e-11
"PY17X_1042600",-5.30310762515501,9.13602409276444,1473.8224567902,2.11755208940189e-12,4.01919557272928e-11
"PY17X_1447300",-4.43790791113706,11.5324916879336,1472.83850475267,2.12475633586576e-12,4.01919557272928e-11
"PY17X_0828000",5.12210748525215,8.69771770430636,1467.77443490587,2.16230095806911e-12,4.07161582270633e-11
"PY17X_0503000",-10.4976169383029,9.16348493643184,1466.2798478426,2.17353292772762e-12,4.07161582270633e-11
"PY17X_0505500",-7.81787413286268,10.3239222264009,1465.80513878173,2.1771149980169e-12,4.07161582270633e-11
"PY17X_1438900",-6.50341222943165,8.67625765657004,1462.28900731395,2.20386796567808e-12,4.10615399921074e-11
"PY17X_1415000",9.96447401795665,7.81473033479685,1460.19264043744,2.22000547649981e-12,4.12072926649179e-11
"PY17X_1347200",-7.99248261856005,10.8349691715335,1458.99911919277,2.22925612016134e-12,4.1224601983282e-11
"PY17X_1007700",5.80202766562839,7.97698375061423,1453.11360213434,2.27555264887129e-12,4.1924308281807e-11
